{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_10.igc', 'dec_date': '250111', 'dec_heure': '120833', 'nearest_dist': 759.7588512561554, 'nearest': 'FAYENCE', 'maxi_date': '250111', 'maxi_heure': '141457', 'altiMax': 1630.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11215.igc', 'dec_date': '180411', 'dec_heure': '105622', 'nearest_dist': 372.30441383489534, 'nearest': 'VINON', 'maxi_date': '180411', 'maxi_heure': '130620', 'altiMax': 3580.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11216.igc', 'dec_date': '180411', 'dec_heure': '150518', 'nearest_dist': 281.55753953949056, 'nearest': 'VINON', 'maxi_date': '180411', 'maxi_heure': '152217', 'altiMax': 2273.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11217.igc', 'dec_date': '170511', 'dec_heure': '102129', 'nearest_dist': 376.06877378905, 'nearest': 'VINON', 'maxi_date': '170511', 'maxi_heure': '123455', 'altiMax': 3987.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11218.igc', 'dec_date': '180511', 'dec_heure': '110547', 'nearest_dist': 601.3513238321613, 'nearest': 'VINON', 'maxi_date': '180511', 'maxi_heure': '132206', 'altiMax': 2812.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11219.igc', 'dec_date': '010611', 'dec_heure': '112927', 'nearest_dist': 84.5505414921348, 'nearest': 'BAILLEAU ARMENONVILLE', 'maxi_date': '010611', 'maxi_heure': '154721', 'altiMax': 2101.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1122.igc', 'dec_date': '210311', 'dec_heure': '115110', 'nearest_dist': 389.8087168792569, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '210311', 'maxi_heure': '134254', 'altiMax': 2795.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11220.igc', 'dec_date': '010611', 'dec_heure': '130827', 'nearest_dist': 721.7550914367204, 'nearest': 'BORDEAUX LEOGNAN SAUCATS', 'maxi_date': '010611', 'maxi_heure': '141431', 'altiMax': 2209.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11221.igc', 'dec_date': '040511', 'dec_heure': '123956', 'nearest_dist': 388.64860175976133, 'nearest': 'VINON', 'maxi_date': '040511', 'maxi_heure': '143338', 'altiMax': 2197.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11223.igc', 'dec_date': '170411', 'dec_heure': '104427', 'nearest_dist': 226.32753697320732, 'nearest': 'VINON', 'maxi_date': '170411', 'maxi_heure': '130411', 'altiMax': 3103.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11225.igc', 'dec_date': '180411', 'dec_heure': '124908', 'nearest_dist': 367.2553099909081, 'nearest': 'VINON', 'maxi_date': '180411', 'maxi_heure': '131348', 'altiMax': 2356.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11226.igc', 'dec_date': '270411', 'dec_heure': '101756', 'nearest_dist': 340.84185864908727, 'nearest': 'VINON', 'maxi_date': '270411', 'maxi_heure': '124540', 'altiMax': 3194.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11227.igc', 'dec_date': '270411', 'dec_heure': '102400', 'nearest_dist': 249.54067675273504, 'nearest': 'VINON', 'maxi_date': '270411', 'maxi_heure': '124104', 'altiMax': 2018.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11228.igc', 'dec_date': '110511', 'dec_heure': '114026', 'nearest_dist': 451.17180268901717, 'nearest': 'VINON', 'maxi_date': '110511', 'maxi_heure': '130106', 'altiMax': 2391.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11229.igc', 'dec_date': '010611', 'dec_heure': '110212', 'nearest_dist': 902.0717437347154, 'nearest': 'AUCH GERS', 'maxi_date': '010611', 'maxi_heure': '135008', 'altiMax': 1942.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1123.igc', 'dec_date': '260311', 'dec_heure': '133222', 'nearest_dist': 66.06241677202345, 'nearest': 'PONT SUR YONNE', 'maxi_date': '260311', 'maxi_heure': '155459', 'altiMax': 1580.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11230.igc', 'dec_date': '110511', 'dec_heure': '110350', 'nearest_dist': 275.8137425211327, 'nearest': 'VINON', 'maxi_date': '110511', 'maxi_heure': '135030', 'altiMax': 1910.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11231.igc', 'dec_date': '170511', 'dec_heure': '104307', 'nearest_dist': 328.3388743042396, 'nearest': 'VINON', 'maxi_date': '170511', 'maxi_heure': '125419', 'altiMax': 3372.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11232.igc', 'dec_date': '190411', 'dec_heure': '141021', 'nearest_dist': 440.9916001201534, 'nearest': 'VINON', 'maxi_date': '190411', 'maxi_heure': '142117', 'altiMax': 1350.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11233.igc', 'dec_date': '190411', 'dec_heure': '123420', 'nearest_dist': 564.4017420786382, 'nearest': 'VINON', 'maxi_date': '190411', 'maxi_heure': '125940', 'altiMax': 1598.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11234.igc', 'dec_date': '200511', 'dec_heure': '115928', 'nearest_dist': 347.75785922710133, 'nearest': 'VINON', 'maxi_date': '200511', 'maxi_heure': '143632', 'altiMax': 2381.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11235.igc', 'dec_date': '230511', 'dec_heure': '104458', 'nearest_dist': 332.6744682142208, 'nearest': 'VINON', 'maxi_date': '230511', 'maxi_heure': '111618', 'altiMax': 1531.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11236.igc', 'dec_date': '260511', 'dec_heure': '105648', 'nearest_dist': 392.9467548311519, 'nearest': 'VINON', 'maxi_date': '260511', 'maxi_heure': '130544', 'altiMax': 4164.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11237.igc', 'dec_date': '050411', 'dec_heure': '121911', 'nearest_dist': 340.84185864908727, 'nearest': 'VINON', 'maxi_date': '050411', 'maxi_heure': '132151', 'altiMax': 1714.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11238.igc', 'dec_date': '050411', 'dec_heure': '140827', 'nearest_dist': 202.60828625615997, 'nearest': 'CHATEAU ARNOUX SAINT AUBAN', 'maxi_date': '050411', 'maxi_heure': '141715', 'altiMax': 1782.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11239.igc', 'dec_date': '070411', 'dec_heure': '111858', 'nearest_dist': 355.35888949229866, 'nearest': 'VINON', 'maxi_date': '070411', 'maxi_heure': '151530', 'altiMax': 3026.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1124.igc', 'dec_date': '260311', 'dec_heure': '112726', 'nearest_dist': 391.52444783599225, 'nearest': 'VINON', 'maxi_date': '260311', 'maxi_heure': '135402', 'altiMax': 3934.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11240.igc', 'dec_date': '010611', 'dec_heure': '112106', 'nearest_dist': 883.457061189719, 'nearest': 'AUCH GERS', 'maxi_date': '010611', 'maxi_heure': '114744', 'altiMax': 1937.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11241.igc', 'dec_date': '020611', 'dec_heure': '105214', 'nearest_dist': 898.3714868949455, 'nearest': 'AUCH GERS', 'maxi_date': '020611', 'maxi_heure': '122316', 'altiMax': 1552.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11242.igc', 'dec_date': '050511', 'dec_heure': '110840', 'nearest_dist': 543.8936276788189, 'nearest': 'VINON', 'maxi_date': '050511', 'maxi_heure': '122936', 'altiMax': 2809.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11243.igc', 'dec_date': '050511', 'dec_heure': '093256', 'nearest_dist': 466.3578264634344, 'nearest': 'VINON', 'maxi_date': '050511', 'maxi_heure': '093656', 'altiMax': 1178.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11244.igc', 'dec_date': '170511', 'dec_heure': '124312', 'nearest_dist': 351.5239439552651, 'nearest': 'VINON', 'maxi_date': '170511', 'maxi_heure': '135856', 'altiMax': 3082.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11245.igc', 'dec_date': '060511', 'dec_heure': '112841', 'nearest_dist': 456.7940017376415, 'nearest': 'VINON', 'maxi_date': '060511', 'maxi_heure': '143553', 'altiMax': 3242.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11246.igc', 'dec_date': '010611', 'dec_heure': '114857', 'nearest_dist': 914.3395411513405, 'nearest': 'AUCH GERS', 'maxi_date': '010611', 'maxi_heure': '124319', 'altiMax': 1824.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11247.igc', 'dec_date': '160511', 'dec_heure': '121006', 'nearest_dist': 391.52444783599225, 'nearest': 'VINON', 'maxi_date': '160511', 'maxi_heure': '144710', 'altiMax': 3108.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11248.igc', 'dec_date': '020611', 'dec_heure': '112647', 'nearest_dist': 921.7458256904073, 'nearest': 'AUCH GERS', 'maxi_date': '020611', 'maxi_heure': '121007', 'altiMax': 1521.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11249.igc', 'dec_date': '020611', 'dec_heure': '105805', 'nearest_dist': 879.6005000228937, 'nearest': 'AUCH GERS', 'maxi_date': '020611', 'maxi_heure': '124445', 'altiMax': 1478.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1125.igc', 'dec_date': '260311', 'dec_heure': '104038', 'nearest_dist': 57.770118363467915, 'nearest': 'MAUBEUGE ELESMES', 'maxi_date': '260311', 'maxi_heure': '110447', 'altiMax': 1017.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11250.igc', 'dec_date': '010511', 'dec_heure': '110204', 'nearest_dist': 370.3986071595727, 'nearest': 'VINON', 'maxi_date': '010511', 'maxi_heure': '132732', 'altiMax': 2068.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11251.igc', 'dec_date': '090411', 'dec_heure': '152203', 'nearest_dist': 318.43582488567193, 'nearest': 'PUIMOISSON', 'maxi_date': '090411', 'maxi_heure': '152853', 'altiMax': 1325.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11252.igc', 'dec_date': '090411', 'dec_heure': '115222', 'nearest_dist': 373.56776753054396, 'nearest': 'VINON', 'maxi_date': '090411', 'maxi_heure': '131911', 'altiMax': 3644.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11253.igc', 'dec_date': '020611', 'dec_heure': '125543', 'nearest_dist': 263.0554018855888, 'nearest': 'ANGERS MARCE', 'maxi_date': '020611', 'maxi_heure': '130407', 'altiMax': 870.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11254.igc', 'dec_date': '010611', 'dec_heure': '112919', 'nearest_dist': 922.3147832442958, 'nearest': 'AUCH GERS', 'maxi_date': '010611', 'maxi_heure': '114803', 'altiMax': 1918.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11255.igc', 'dec_date': '170411', 'dec_heure': '105828', 'nearest_dist': 285.69356822396736, 'nearest': 'VINON', 'maxi_date': '170411', 'maxi_heure': '134900', 'altiMax': 2939.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11256.igc', 'dec_date': '010511', 'dec_heure': '112615', 'nearest_dist': 183.78752769243837, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '010511', 'maxi_heure': '145720', 'altiMax': 1880.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11257.igc', 'dec_date': '010511', 'dec_heure': '112934', 'nearest_dist': 233.80373137773583, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '010511', 'maxi_heure': '124054', 'altiMax': 1898.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11258.igc', 'dec_date': '020611', 'dec_heure': '103922', 'nearest_dist': 882.9158815439362, 'nearest': 'AUCH GERS', 'maxi_date': '020611', 'maxi_heure': '122127', 'altiMax': 1528.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11259.igc', 'dec_date': '010511', 'dec_heure': '120437', 'nearest_dist': 308.4835149529056, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '010511', 'maxi_heure': '123511', 'altiMax': 1759.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1126.igc', 'dec_date': '270311', 'dec_heure': '135700', 'nearest_dist': 411.9769304679831, 'nearest': 'NANCY MALZEVILLE', 'maxi_date': '270311', 'maxi_heure': '143404', 'altiMax': 1429.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11261.igc', 'dec_date': '010511', 'dec_heure': '105407', 'nearest_dist': 112.82231754483851, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '010511', 'maxi_heure': '133839', 'altiMax': 3318.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11262.igc', 'dec_date': '010511', 'dec_heure': '115709', 'nearest_dist': 886.252359363538, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '010511', 'maxi_heure': '143039', 'altiMax': 2534.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11263.igc', 'dec_date': '070511', 'dec_heure': '120340', 'nearest_dist': 6308.50057431117, 'nearest': 'VINON', 'maxi_date': '070511', 'maxi_heure': '125132', 'altiMax': 2057.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11264.igc', 'dec_date': '020511', 'dec_heure': '123819', 'nearest_dist': 258.11749501064395, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '020511', 'maxi_heure': '142319', 'altiMax': 2551.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11265.igc', 'dec_date': '180511', 'dec_heure': '120648', 'nearest_dist': 493.885784560572, 'nearest': 'VINON', 'maxi_date': '180511', 'maxi_heure': '135608', 'altiMax': 2824.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11266.igc', 'dec_date': '020511', 'dec_heure': '113812', 'nearest_dist': 143.0722827675234, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '020511', 'maxi_heure': '133316', 'altiMax': 2199.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11267.igc', 'dec_date': '190511', 'dec_heure': '103442', 'nearest_dist': 376.70500005606556, 'nearest': 'VINON', 'maxi_date': '190511', 'maxi_heure': '124442', 'altiMax': 2693.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11268.igc', 'dec_date': '020511', 'dec_heure': '132632', 'nearest_dist': 117.25440439065069, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '020511', 'maxi_heure': '141816', 'altiMax': 1536.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11269.igc', 'dec_date': '020511', 'dec_heure': '120211', 'nearest_dist': 235.03502271047745, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '020511', 'maxi_heure': '122515', 'altiMax': 1822.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1127.igc', 'dec_date': '270311', 'dec_heure': '140226', 'nearest_dist': 349.1209694446815, 'nearest': 'NANCY MALZEVILLE', 'maxi_date': '270311', 'maxi_heure': '142827', 'altiMax': 1624.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11270.igc', 'dec_date': '020511', 'dec_heure': '111807', 'nearest_dist': 149.15319669146334, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '020511', 'maxi_heure': '124831', 'altiMax': 2161.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11271.igc', 'dec_date': '030511', 'dec_heure': '114159', 'nearest_dist': 104.93833725445297, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '030511', 'maxi_heure': '120917', 'altiMax': 1102.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11272.igc', 'dec_date': '120411', 'dec_heure': '123145', 'nearest_dist': 325.76157956202684, 'nearest': 'VINON', 'maxi_date': '120411', 'maxi_heure': '154320', 'altiMax': 2221.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11273.igc', 'dec_date': '030511', 'dec_heure': '114838', 'nearest_dist': 90.16315655579602, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '030511', 'maxi_heure': '143648', 'altiMax': 1960.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11274.igc', 'dec_date': '120411', 'dec_heure': '114812', 'nearest_dist': 322.01109264727205, 'nearest': 'VINON', 'maxi_date': '120411', 'maxi_heure': '115647', 'altiMax': 1213.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11275.igc', 'dec_date': '030511', 'dec_heure': '113021', 'nearest_dist': 150.22966894387605, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '030511', 'maxi_heure': '123831', 'altiMax': 1955.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11276.igc', 'dec_date': '130411', 'dec_heure': '113428', 'nearest_dist': 351.4380186018452, 'nearest': 'VINON', 'maxi_date': '130411', 'maxi_heure': '142403', 'altiMax': 2147.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11277.igc', 'dec_date': '050511', 'dec_heure': '110103', 'nearest_dist': 63.612043918986494, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '050511', 'maxi_heure': '130141', 'altiMax': 2301.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11278.igc', 'dec_date': '050511', 'dec_heure': '104802', 'nearest_dist': 50.60066673049078, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '050511', 'maxi_heure': '120005', 'altiMax': 2215.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11279.igc', 'dec_date': '180411', 'dec_heure': '114810', 'nearest_dist': 365.9254219843348, 'nearest': 'VINON', 'maxi_date': '180411', 'maxi_heure': '132219', 'altiMax': 2371.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1128.igc', 'dec_date': '250311', 'dec_heure': '121444', 'nearest_dist': 22.96566646207804, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '250311', 'maxi_heure': '153444', 'altiMax': 3836.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11280.igc', 'dec_date': '050511', 'dec_heure': '125217', 'nearest_dist': 73.3793558749337, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '050511', 'maxi_heure': '140017', 'altiMax': 1711.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11281.igc', 'dec_date': '090411', 'dec_heure': '120853', 'nearest_dist': 393.08649898591443, 'nearest': 'VINON', 'maxi_date': '090411', 'maxi_heure': '124543', 'altiMax': 2115.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11282.igc', 'dec_date': '020611', 'dec_heure': '102136', 'nearest_dist': 23178.005680071863, 'nearest': 'VALENCIENNES DENAIN', 'maxi_date': '020611', 'maxi_heure': '115212', 'altiMax': 1113.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11283.igc', 'dec_date': '280511', 'dec_heure': '092902', 'nearest_dist': 756.3943186119473, 'nearest': 'FAYENCE', 'maxi_date': '280511', 'maxi_heure': '104921', 'altiMax': 2538.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11284.igc', 'dec_date': '010511', 'dec_heure': '102923', 'nearest_dist': 298.12343202812326, 'nearest': 'VINON', 'maxi_date': '010511', 'maxi_heure': '125859', 'altiMax': 2394.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11285.igc', 'dec_date': '300511', 'dec_heure': '095231', 'nearest_dist': 770.878251298658, 'nearest': 'FAYENCE', 'maxi_date': '300511', 'maxi_heure': '125440', 'altiMax': 3600.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11286.igc', 'dec_date': '170411', 'dec_heure': '102339', 'nearest_dist': 211.62687055493475, 'nearest': 'VINON', 'maxi_date': '170411', 'maxi_heure': '121659', 'altiMax': 3132.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11287.igc', 'dec_date': '170411', 'dec_heure': '110314', 'nearest_dist': 335.83254905231695, 'nearest': 'VINON', 'maxi_date': '170411', 'maxi_heure': '131831', 'altiMax': 3001.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11288.igc', 'dec_date': '210411', 'dec_heure': '104630', 'nearest_dist': 318.004857916024, 'nearest': 'VINON', 'maxi_date': '210411', 'maxi_heure': '125326', 'altiMax': 2239.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11289.igc', 'dec_date': '170511', 'dec_heure': '103448', 'nearest_dist': 342.15410762252793, 'nearest': 'VINON', 'maxi_date': '170511', 'maxi_heure': '133152', 'altiMax': 3125.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1129.igc', 'dec_date': '250311', 'dec_heure': '113409', 'nearest_dist': 258.23743597728543, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '250311', 'maxi_heure': '131757', 'altiMax': 3852.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11290.igc', 'dec_date': '070411', 'dec_heure': '110034', 'nearest_dist': 654.6887320568294, 'nearest': 'VINON', 'maxi_date': '070411', 'maxi_heure': '120546', 'altiMax': 1456.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_11291.igc', 'dec_date': '160411', 'dec_heure': '114913', 'nearest_dist': 334.74710339640757, 'nearest': 'VINON', 'maxi_date': '160411', 'maxi_heure': '124753', 'altiMax': 2204.0}
